(3.103742,7.546760e+31);(7.185904,5.350000e+31);(1.511840,9.836390e+30);2.222289;(-105992065591.40,-106852283599.89,150504911809.69,5.10);(-216368301508.33,49871100764.10,222041366841.91,1.76);125.152925
(3.112585,7.546760e+31);(7.202812,5.350000e+31);(1.513252,9.836390e+30);2.231909;(-104195359857.26,-108659844985.44,150544461631.92,5.12);(-216649742232.55,47750564098.00,221849559794.71,1.77);125.714402
(3.121427,7.546760e+31);(7.219720,5.350000e+31);(1.514663,9.836390e+30);2.241574;(-102348642498.74,-110455157352.23,150584150583.79,5.13);(-216911113381.11,45629367868.58,221658454204.48,1.78);126.279009
(3.130270,7.546760e+31);(7.236628,5.350000e+31);(1.516075,9.836390e+30);2.251284;(-100490116425.91,-112201033379.85,150623156887.64,5.15);(-217152444059.71,43507698110.71,221468064867.14,1.79);126.846942
(3.139112,7.546760e+31);(7.253536,5.350000e+31);(1.517487,9.836390e+30);2.261037;(-98601616909.33,-113915415140.62,150661875283.01,5.17);(-217377603947.12,41347157343.14,221274964960.23,1.80);127.418007
(3.147955,7.546760e+31);(7.270444,5.350000e+31);(1.518898,9.836390e+30);2.270834;(-96683674095.24,-115597776089.44,150700294204.68,5.18);(-217578584355.02,39225094680.31,221086065645.51,1.81);127.992286
(3.156797,7.546760e+31);(7.287352,5.350000e+31);(1.520310,9.836390e+30);2.280673;(-94736827769.82,-117247598481.82,150738402159.65,5.20);(-217762728802.33,37064534695.22,220894512805.57,1.82);128.56968
(3.165640,7.546760e+31);(7.304260,5.350000e+31);(1.521722,9.836390e+30);2.290554;(-92761627217.55,-118864373563.38,150776187730.90,5.22);(-217923496557.33,34942825223.89,220707162064.12,1.83);129.15027
(3.174483,7.546760e+31);(7.321168,5.350000e+31);(1.523133,9.836390e+30);2.300476;(-90758631075.50,-120447601757.15,150813639581.26,5.23);(-218066772013.66,32783001652.57,220517215323.00,1.84);129.733869
(3.183325,7.546760e+31);(7.338076,5.350000e+31);(1.524545,9.836390e+30);2.310438;(-88728407183.49,-121996792848.80,150850746457.26,5.25);(-218189488403.39,30623833797.45,220328100899.97,1.85);130.32056
(3.192168,7.546760e+31);(7.354984,5.350000e+31);(1.525956,9.836390e+30);2.320441;(-86671532430.22,-123511466169.49,150887497192.91,5.27);(-218291687725.23,28465510849.50,220139833373.81,1.86);130.910334
(3.201010,7.546760e+31);(7.371892,5.350000e+31);(1.527368,9.836390e+30);2.330483;(-84588592595.25,-124991150776.30,150923880713.52,5.29);(-218372133404.23,26346733821.74,219955766077.16,1.87);131.503182
